ACLineSegment s1 l38 36 38 B _88B71096-9AE0-4224-8705-D33119B5E6E2 _3D8135C8-EF57-4D77-BB3A-D0C9359D785E _144B3AE3-A957-4A26-9E9F-83B662CCE93C
ACLineSegment s1 l39 38 39 B _AD86EA19-3D48-48D1-848B-7D16E55803DF _E45E8144-AD35-4723-9451-9F2D57289F76 _AF9CB3C3-079B-4515-8FE6-305C09DE3234
ACLineSegment s1 l4 3 4 C _5E399A66-E411-48A5-987F-A011E04F468E _B6CA0827-5924-45BA-BD99-7449DEF6384F _A2F1053E-3970-4EF1-AA21-AB088F474E0C
ACLineSegment s1 l40 40 41 C _46A78609-BDF6-4AE7-9E19-8570709EF4F4 _152F4028-E69A-48A5-9108-122DEFCFBE83 _5EBF36E8-3EC1-4793-A463-CAC8085C8A72
ACLineSegment s1 l41 40 42 A _A0F4CED4-37E3-436D-91D3-108A837619D0 _849E1DAF-B3A8-4EB2-9E9F-350D0AC90D3D _FD93CB27-F5B6-4825-B620-A3D749B161D4
ACLineSegment s1 l41 40 42 B _A0F4CED4-37E3-436D-91D3-108A837619D0 _849E1DAF-B3A8-4EB2-9E9F-350D0AC90D3D _FD93CB27-F5B6-4825-B620-A3D749B161D4
ACLineSegment s1 l41 40 42 C _A0F4CED4-37E3-436D-91D3-108A837619D0 _849E1DAF-B3A8-4EB2-9E9F-350D0AC90D3D _FD93CB27-F5B6-4825-B620-A3D749B161D4
ACLineSegment s1 l42 42 43 B _511170FE-0FD7-48D2-8261-4F56D292AADB _9B3E1791-4E10-4F53-8F9B-81098B42CCF9 _FC321689-1066-4D4D-97EB-52D80E7FCBB3
ACLineSegment s1 l43 42 44 B _7F662D53-DB20-428D-9DCA-129CCF52DF23 _E08FB81C-A483-488D-B445-72AACAA2913E _87B0DB8E-F5E6-4DEB-A112-EEA464A76466
ACLineSegment s1 l43 42 44 C _7F662D53-DB20-428D-9DCA-129CCF52DF23 _E08FB81C-A483-488D-B445-72AACAA2913E _87B0DB8E-F5E6-4DEB-A112-EEA464A76466
ACLineSegment s1 l44 44 45 A _FC79E595-ADFA-4BD0-9F63-C0CEEF0AAC40 _4C396589-2212-4BBC-A545-07F6DCA5F411 _239CA4E2-7EA0-48FD-A463-8B8C8D241043
ACLineSegment s1 l45 44 47 A _B993200E-60F1-4E9B-B405-3E40D95AEB54 _9B5AE6FF-7592-4289-A93F-819D0D97E163 _B3BE08A1-75BC-479B-847C-84DCADA001D9
ACLineSegment s1 l45 44 47 B _B993200E-60F1-4E9B-B405-3E40D95AEB54 _9B5AE6FF-7592-4289-A93F-819D0D97E163 _B3BE08A1-75BC-479B-847C-84DCADA001D9
ACLineSegment s1 l45 44 47 C _B993200E-60F1-4E9B-B405-3E40D95AEB54 _9B5AE6FF-7592-4289-A93F-819D0D97E163 _B3BE08A1-75BC-479B-847C-84DCADA001D9
ACLineSegment s1 l46 45 46 A _EECE7C25-A00A-4FE7-8547-58BE14EAD62D _CEF6ED56-6203-4D30-B4ED-02A2A99684C8 _F962EC0F-209F-4952-8BA7-8A8A13B375BF
ACLineSegment s1 l47 47 48 A _693C7104-6740-4141-B670-4E9773E8FD84 _E0E3AECE-4EDB-43DB-9B57-5EF1C76869F2 _28D3A6BE-383D-4A90-9F85-1559AFA6C937
ACLineSegment s1 l47 47 48 B _693C7104-6740-4141-B670-4E9773E8FD84 _E0E3AECE-4EDB-43DB-9B57-5EF1C76869F2 _28D3A6BE-383D-4A90-9F85-1559AFA6C937
ACLineSegment s1 l47 47 48 C _693C7104-6740-4141-B670-4E9773E8FD84 _E0E3AECE-4EDB-43DB-9B57-5EF1C76869F2 _28D3A6BE-383D-4A90-9F85-1559AFA6C937
ACLineSegment s1 l48 47 49 A _58B04DEA-202E-483C-BC07-7564F57945B4 _6F9775CA-C1AF-48B7-BA8F-A5D2C7243DB9 _C4219451-FD39-4785-AFF7-9FD2302E0638
ACLineSegment s1 l48 47 49 B _58B04DEA-202E-483C-BC07-7564F57945B4 _6F9775CA-C1AF-48B7-BA8F-A5D2C7243DB9 _C4219451-FD39-4785-AFF7-9FD2302E0638
ACLineSegment s1 l48 47 49 C _58B04DEA-202E-483C-BC07-7564F57945B4 _6F9775CA-C1AF-48B7-BA8F-A5D2C7243DB9 _C4219451-FD39-4785-AFF7-9FD2302E0638
ACLineSegment s1 l49 49 50 A _E7FCBE51-3CEB-46A8-9F65-EEA620CD2368 _404A83CB-5775-4D4C-80FB-95543442098D _CAEEA132-5E64-43EA-82BF-398FCF247A38
ACLineSegment s1 l49 49 50 B _E7FCBE51-3CEB-46A8-9F65-EEA620CD2368 _404A83CB-5775-4D4C-80FB-95543442098D _CAEEA132-5E64-43EA-82BF-398FCF247A38
ACLineSegment s1 l49 49 50 C _E7FCBE51-3CEB-46A8-9F65-EEA620CD2368 _404A83CB-5775-4D4C-80FB-95543442098D _CAEEA132-5E64-43EA-82BF-398FCF247A38
ACLineSegment s1 l5 3 5 C _058FCBAB-911F-42D3-A333-1E99C6D80110 _6DFA2280-CAC8-4ED1-B7F5-14060B74F09E _8B648D35-2DD0-4D54-9FFE-E13572559D60
